0123456789,2021,8,20694222.77,36736470.45,45376315.37,45404162.07,28792009.60,42556301.84,29403653816.56,36347571955.23,1064437824.65,1507401244.48,1486922110.97,1156521880.18,1572349001.95,1295145477.64,1659506699.03,1202549477.01,1557684942.12,1270878258.48,1703005682.42,910603710.28,1427354722.41,1091213892.19,1284147750.24,1611182587.70,1798709518.46
6051206979,2021,8,19754147.33,27295393.47,20332151.19,25672214.41,11214008.80,17656277.93,30329346695.78,36403345252.57,1762266133.91,1561454866.74,973419669.55,1099532701.41,1057886163.46,1113620972.82,1485771755.06,1559608239.63,1590452978.28,1754393991.69,1765555065.17,967803797.60,1690886717.10,-1465111986.61,1641122708.36,1098150826.92,1556207820.06
2449764139,2021,8,9637121.56,26396856.79,46366811.71,11792816.88,38797888.22,36672083.23,28485338378.93,36458552802.02,413210619.38,1176250345.54,951037922.82,1658642175.70,1754736062.06,1289428581.79,1455852575.91,1497079622.64,1390086190.70,1245799844.29,1236154235.31,1611168793.26,902701349.73,1633947293.95,1687517723.03,1742302556.66,1208486531.09
1030718999,2021,8,25807900.88,37140831.02,29647807.73,27857601.60,24775875.39,19723789.18,29609349317.29,36777244281.52,2253570788.86,1385489751.17,953858567.16,1718128566.93,1605214338.89,1698482842.35,1079959942.91,1068012988.20,1475372118.83,921687521.64,1536093191.57,1264709427.26,1642664494.85,1122761077.42,1291624506.30,1424084300.36,1511446810.27
7430287259,2021,8,21920658.11,30704640.97,13505777.01,23216426.06,12612610.27,52422059.69,29730732067.65,36076831288.92,2598410626.13,1438360422.67,1742384696.45,1737367462.54,1674144125.48,1502191965.36,1566872228.08,1678780246.73,1567867240.43,1504007154.34,1439232959.98,1168378916.30,1526788609.47,1377002262.13,1099358125.25,1763871951.64,1333801084.52
7430120299,2021,8,40564606.20,54915616.81,9218246.91,24373695.25,39261522.78,19240389.16,30510909531.60,36651723655.87,3026460098.10,1748988847.49,1388365090.96,1484263564.05,1584081885.53,1337464667.83,1673967892.53,919202073.67,1403959305.85,1430283956.34,1534838262.14,1023888437.40,1656273612.21,-1712927416.42,1696078296.79,1000946344.84,1237670755.39
71530004X9,2021,8,11038451.20,28569224.03,46093799.78,14463120.75,31417054.11,49488402.12,27035258251.00,36559019676.08,3104553123.55,1777219412.64,1268324990.52,1046710008.99,1185526746.28,1305687160.25,1558951842.45,1331815937.75,1579679494.84,1663476115.73,1131323531.47,1182634201.51,1218985353.41,1027596450.70,1659371098.13,1005944077.21,1590178443.38
1244832780,2021,8,23785932.38,22875274.22,26280513.70,12211123.13,39792467.18,26247006.41,28899230400.41,36216740230.94,1836662187.85,1339207800.64,1784470687.03,1641933213.91,1077325558.73,1590622359.84,1321927326.86,1106315117.94,1213700928.12,1275499385.96,1264210409.82,1275679864.32,1443025878.03,1425022634.89,933539716.71,1326464827.21,1137010038.40
7765904829,2021,8,17080015.01,31259323.80,53952357.22,42891308.30,37974737.21,30888932.06,28568541315.61,36774703861.12,1697969517.59,995665596.31,1510731963.68,1277092672.89,1360621546.14,1478158424.41,1646756695.12,1308339001.24,1758718951.18,1662504774.09,1380770345.81,1432497776.91,1575495631.95,-1371508616.34,1495408115.09,901296526.50,1514426220.89
7025003680,2021,8,13449440.36,42914691.47,24913741.40,42214722.76,29971856.61,36872251.19,27539074440.32,36296744091.56,1422427672.18,1259570368.24,1715968257.85,1058703305.77,1658157685.76,1371582473.58,1541075010.95,1624685735.01,1343427442.73,1737983592.15,950041954.53,1592511562.08,1276074476.19,1209820615.26,1027513537.57,1310414548.38,1014348235.35
42851028X0,2021,8,48947612.49,46162588.44,37758439.47,43214209.23,54579306.16,48271407.39,30304891424.70,36302636378.64,2428374458.88,1726700642.45,1288073073.12,1236165883.18,1779405136.19,926234336.01,1295710741.70,1010481357.43,1413462087.97,1240480123.23,1744023628.63,1708559977.44,1641661531.96,-1649085044.94,1354393271.65,1591914046.29,1664697135.64
