0123456789,2020,5,47496222.83,27531201.96,34560785.13,27448434.91,32969709.71,11631926.24,30666889349.85,36678135727.13,2676922396.19,1144800271.62,930973419.24,1465091422.07,1445764499.09,1036824221.07,1547913897.51,1556022364.25,940702736.78,906189698.88,1763280578.30,1570197000.61,1172309177.10,-1352903567.55,1408601907.99,1497897697.51,1696854604.31
6051206979,2020,5,43580294.28,45530877.99,52085238.45,53919935.37,33485935.01,30716129.96,28327499955.94,36169998569.29,1099625485.28,1005784109.24,1541579822.20,1789322640.02,1433082757.42,1624628345.36,1479515106.23,1703920792.08,1297568822.90,1368330591.36,1109023044.38,1456963839.18,1664914540.50,-1333011860.63,1044015290.64,1716555087.65,1489774786.36
2449764139,2020,5,28538345.66,14813917.11,9092290.29,27908421.03,20283239.64,41773800.88,27316088815.90,36121789299.08,2937821347.89,914524185.73,1496110543.25,1117523367.64,1672138031.50,1361741711.49,1111161965.93,1580308093.17,938488361.96,1455019181.49,1288898275.33,1442003288.79,1347900200.06,1611587222.85,1282206860.97,1539769437.97,1676265903.76
1030718999,2020,5,20041035.49,44967803.47,27717268.23,22723562.03,12440679.97,16579607.47,29694663182.14,36148685860.43,68010354.52,1037955261.21,1520442555.34,1692256647.62,1382649355.30,1520805066.95,1372548612.35,1267343387.46,1029827562.94,1166923706.13,1164055388.27,1762904402.14,1792971217.29,1315224994.33,1441009729.77,1014041127.94,1425543130.84
7430287259,2020,5,51154708.98,33779409.26,15136540.85,54340029.21,20959587.40,14512910.02,28540134960.96,36799582906.34,1974629434.20,1421834564.25,1092691406.75,1280080369.63,1273632627.74,1091411467.71,980807830.60,1551999809.49,978784592.14,1153143475.88,1123885739.31,1255829754.60,909139131.76,908385387.78,1268525035.49,1286642494.21,924361220.24
7430120299,2020,5,9994115.23,39896734.10,32784629.27,39625256.95,18560063.60,47986462.14,28079301287.92,36024498653.82,1580532880.74,1487817116.85,1611389513.28,1461339017.82,1447846129.81,1166803309.09,1220813683.09,1157678520.68,1684997774.07,1161741017.80,1639738265.55,1474510060.93,1200682795.81,1425296803.74,1633608518.50,901525440.30,1372060733.40
71530004X9,2020,5,26496135.20,11662830.61,23694758.79,39302255.47,34992841.59,27245662.12,29136323610.40,36099956321.72,1345333553.89,903988246.70,1203943183.45,1797638130.12,1740813949.56,1332897325.05,932443592.74,1281469459.92,1069187160.04,1115876426.63,1280426466.20,957668785.47,1285630591.29,-1630298461.43,1585664517.55,1786828293.54,1287977119.09
1244832780,2020,5,33147875.70,22524889.67,42172511.75,51358130.62,29772885.56,49765096.08,27917679677.50,36819406414.53,1897350325.07,1469536782.05,1248789009.20,1101332500.66,1004330835.75,1135784610.14,1030941809.34,1689718313.82,993428442.12,1029189711.04,1760246083.67,1225089901.05,936177418.72,-1178280149.43,1149262603.27,1121832953.74,1308436659.36
7765904829,2020,5,51653508.91,49435585.05,54634438.09,47385867.04,42410340.73,22410144.60,29750884656.33,36736619275.24,236092463.64,1485112268.98,995631338.56,1411689201.97,1200932440.21,1118050727.24,922234948.24,1256042685.69,1549268332.96,1657919081.01,1280717823.69,1269265312.06,1693603295.98,1455018063.39,1152781084.70,1053811145.24,1293531751.24
7025003680,2020,5,43075843.01,9701170.01,30950483.49,27131790.15,10405028.30,54084141.38,28314870459.43,36471916728.14,982945691.13,1310005448.24,1651360622.69,1618580808.38,1236933062.40,1263082714.71,1302330422.08,1421195557.71,1378869714.48,933778898.64,1660743884.78,1244988603.40,1559931863.12,1419597993.72,1638199101.71,1757341285.03,1087636816.42
42851028X0,2020,5,31693126.15,18266818.86,37114947.85,33879679.70,13239759.67,18321898.46,28560519308.95,36630193850.55,2845196736.30,1198283205.56,1128994379.38,1564786394.60,1362580302.33,1145225272.18,1492096678.67,1340372898.12,1751445755.77,1350186915.70,1646140751.07,1272375324.54,1116424763.68,1401751293.93,1384576409.90,1181270176.95,1362955066.94
