0123456789,2017,12,48271307.39,39761904.78,36783090.03,53159592.46,19403665.89,46729041.05,28499559730.56,36446599965.11,2003200334.89,1525898484.43,1471766668.36,1457681114.25,1732157616.77,1462496005.62,1673426022.10,1559321283.95,1266559488.63,1012431042.61,1658936758.40,1155858482.64,945300249.68,-1706284264.75,1500349621.83,1560128999.34,969146160.58
6051206979,2017,12,20573255.97,13862797.11,33187552.38,20638410.86,15499769.20,13288775.72,30114242509.97,36610374507.27,497974323.52,1142359042.21,1217973147.35,1507234490.49,1704481062.13,1725134422.99,900785958.87,1796853599.33,1748410874.99,1257981095.40,1456731474.26,1085048749.43,1596037682.54,1580625279.15,1658796262.30,1283388234.61,948569126.15
2449764139,2017,12,42156417.74,23759892.20,21224437.53,43756824.43,41587410.51,35477198.62,27230220678.91,36619896340.71,791879346.82,1197048865.87,949961587.73,1488226590.92,1353739353.65,1503439047.07,1200339200.22,1492435301.28,1681191395.98,1085178914.44,1243231059.13,1548371286.37,1646993264.93,1763898540.01,1615482851.51,1453258023.66,986058616.80
1030718999,2017,12,26437489.23,33764418.94,49634719.00,12901664.77,14612785.48,23671905.04,27418758336.78,36822993748.25,1874142302.42,1210663238.89,1797990440.48,1659389382.64,1508029562.17,1169331699.13,990665267.99,1242384317.54,1758139226.18,916489180.04,1645857677.78,1563117311.00,1538552034.47,959463892.43,911789502.25,1461593809.82,1086719559.32
7430287259,2017,12,33252089.67,11334788.86,30617081.86,38519341.16,53689008.18,31146522.75,28505088170.99,36642725284.46,2229180510.72,1048013110.77,1420113825.63,906781434.26,1111202190.10,1547430836.83,1776604863.79,1434254287.52,1287487399.19,1265500911.17,1319843023.84,1070706024.00,1140799481.36,1762369083.47,1436817149.15,1413824869.18,1745247268.14
7430120299,2017,12,43603592.93,31473625.00,11315082.70,10114300.12,33810788.94,30826620.11,29898052956.37,36689270492.05,1320303042.45,1214210661.51,1561194460.40,1463364184.82,907078327.10,1470393615.63,1099219405.28,1193664845.97,1380060478.11,1015230652.99,901006246.90,1458001343.69,1767629883.49,1563310091.99,1049446941.41,1322364699.99,1754659995.20
71530004X9,2017,12,51517963.34,42182612.53,27706998.79,11609837.21,42112101.66,49199930.24,29450750031.92,36151065467.71,2633898718.57,1228358756.41,1056935656.21,1107363633.44,1433352921.16,1238304539.96,946900562.04,1206030787.14,1672419152.24,1353871772.38,999288539.84,1253673249.61,1718874577.65,-1259187747.53,1252875397.84,1684030687.51,1486209263.94
1244832780,2017,12,11856724.54,32179376.78,35557756.85,22856139.45,12548335.61,12457386.57,28154574990.02,36405285360.87,966965226.30,1111826556.54,1464637486.16,954511156.94,1343686839.91,1344575723.13,1518407902.40,1524251227.65,1495250756.83,1606350793.65,1200265986.11,1146027336.69,1186558963.51,-1154087129.90,1368478353.69,1734891686.37,1111362945.53
7765904829,2017,12,25278163.57,22302901.71,44101967.10,33118025.91,17599422.08,50554065.64,30352101096.83,36003649070.67,2754721039.49,1110837051.98,904046441.39,1745926710.13,1444132532.56,1503773603.79,1187271331.91,1684742798.63,1529867244.34,1577092740.88,1391953134.73,1181805260.01,1413919696.64,-1087000956.70,1521138306.27,1708601267.77,1319966025.99
7025003680,2017,12,27217310.78,42202627.55,19373094.83,46113467.72,53744025.50,39116165.71,30788713294.24,36139269255.63,2272944283.57,1263709844.17,1303954035.04,1664444590.81,1176566531.76,1099006377.72,1618463994.52,1666912610.46,1393469465.37,1663191777.17,1316533326.11,979625980.56,1222482328.37,1173804400.01,1108042792.16,1403293061.08,1350013497.12
42851028X0,2017,12,49885792.76,29729838.01,18289784.68,19706149.11,33805766.79,36092434.90,29644164810.67,36486152316.36,1717122615.31,993833496.20,1630127349.10,1512907547.10,1157179816.96,1133964540.74,1182978918.62,1388503068.26,1428227233.05,1628223125.53,1516487731.92,937874262.14,1121791567.84,1500194589.19,911784838.74,1192514902.13,1263682647.64
