0123456789,2019,3,23257173.07,20358276.28,11996150.19,19806987.19,52390129.17,49191385.25,28030666633.47,36896608073.68,2428341962.38,992268896.30,1523213165.08,1047222035.88,1794540064.72,1084956603.21,1064615547.49,1297552591.45,1208592358.75,1553826342.79,1387752074.04,1716773735.60,1014276024.49,-1069720857.88,1078265964.94,1381961915.34,949181073.58
6051206979,2019,3,43897931.35,25888628.59,16926149.47,45434643.30,45472737.68,21532515.39,30827049753.24,36165623585.09,1936148238.42,911106535.17,1270547664.34,1291646451.72,1720021120.87,1759225473.51,1342992095.58,1263226019.23,1609500247.60,1393009447.16,948194372.30,1545647879.08,1739415643.83,-1399032122.32,1130081048.34,1366734385.61,1123903143.40
2449764139,2019,3,45160470.10,42026632.65,52883457.49,32488084.59,51833676.05,16020332.41,30063523073.39,36782088914.82,957569972.77,1435445741.77,1411296428.31,1492359156.03,1041964830.01,1025829185.00,1717630391.12,1508668245.64,1397989456.89,1300110153.37,1344731740.20,1696727003.66,963327790.98,1409577411.39,1200056588.25,1028787068.80,1111063499.27
1030718999,2019,3,29115648.80,13919516.39,50741750.79,41912093.44,37881833.08,26657780.67,30076057099.84,36099954735.75,586593349.77,1012052934.88,1696616374.18,901381652.88,1235030988.09,1556763552.42,1216881747.32,1146477179.95,1357927368.67,1591533323.81,1706052705.03,1005389049.34,1580914305.30,-1133574861.71,1391804142.29,947651437.25,1412521258.59
7430287259,2019,3,47546824.74,38566264.19,18015825.55,13708943.16,14744813.46,28124186.49,30861620398.00,36120325653.04,1204313645.82,1547404714.84,1778703735.19,1389299415.65,990103423.96,1276483910.20,1162390764.41,1722492471.65,1609785397.57,1099541205.83,1178892572.74,1621337906.58,1059465169.40,1078542622.65,1796560874.64,918306422.43,1407761046.26
7430120299,2019,3,52446951.78,44732270.31,12760215.41,51440335.75,22820381.28,21681347.52,30257528940.75,36483115376.62,1373138983.52,1756199913.74,1696772662.37,1737862550.40,910095144.82,1108343186.13,1698958404.59,1574647701.14,1310262595.11,1289983553.52,1771440594.31,1767645494.09,1609239247.65,-968475501.22,1754019378.20,1511793925.48,1429259452.44
71530004X9,2019,3,35807029.12,16461491.05,47697312.43,51006000.78,51874223.50,54188750.03,27276390792.95,36013775748.41,176590466.32,1371982962.82,1016876906.90,1275562647.04,1525682538.55,1784562367.53,1436958485.34,1683025708.90,1500998004.30,951280723.86,1519576611.73,1426123329.23,1510157069.11,-1056349819.74,966992054.65,1492879807.59,1311600956.95
1244832780,2019,3,28197367.25,24407758.30,16339916.33,33349844.15,31991037.36,36606326.32,28377206748.36,36774463572.10,2382225493.26,911418605.49,944970874.72,940047070.10,1114320012.17,1179162925.42,1044291559.32,1780359002.19,1106663410.76,1469066198.09,1660766386.32,1688678193.93,977810629.38,1550710571.15,993515000.93,998992654.12,1672377613.16
7765904829,2019,3,21489294.64,53996461.24,43827243.00,24308196.78,52545800.63,21314035.41,28282945852.98,36135999743.37,2938461694.02,1140790521.16,1681648020.09,1669384255.02,1692523284.41,1596668227.54,1160617709.85,1714105506.16,1796213149.49,1586873936.64,1147973823.74,1304445742.02,1375221237.90,-1750779788.05,975314339.20,1257196006.84,1431500025.02
7025003680,2019,3,43056105.07,46753319.51,20694450.65,13214395.04,9745257.20,51235454.93,28793728634.91,36463978541.51,631586651.18,1463654209.74,1053339917.04,1437745288.12,1632666866.95,1653257592.49,1757132848.65,1401923811.21,1358574667.67,1733391695.01,1510634270.22,1530277303.30,1766792590.86,-916526996.57,1379147632.77,1739532585.31,1774637278.46
42851028X0,2019,3,48358706.56,39019505.80,14181425.16,36488275.46,14279469.55,21380896.35,29951064292.16,36590676666.13,1643467386.23,932746068.29,1438516919.72,939010215.50,1239241229.44,1649201122.28,1569825600.97,1535073197.24,1599734587.39,1706849358.58,1584845707.31,1065776921.05,1554363168.67,1255468262.13,1053700828.77,1638999696.11,1209987967.42
