0123456789,2019,5,16975715.86,24644222.50,48747911.20,50315111.48,40788735.20,47244122.53,30361372613.69,36860060350.38,3019158891.71,1238314028.48,1128477207.67,1546233357.41,964753418.78,1658171917.46,980698030.43,1713514065.66,1778143735.75,1655297279.57,991589033.48,1799483908.34,1780534128.36,1112630901.23,1488828913.40,911557735.60,1016439136.94
6051206979,2019,5,34736813.84,52194088.23,31907186.64,47750411.81,13611059.62,44392152.34,28475509356.02,36256589522.04,2863813918.68,1301409670.08,991321681.17,1551583003.73,1776070702.32,1116972083.12,1284316239.33,1725371869.58,1049300765.74,1671525066.70,1651732796.88,1029578987.11,1680100503.78,-1715740288.56,1412745402.58,1379314628.78,1051186338.10
2449764139,2019,5,46588295.34,35438352.76,43437366.28,49934674.09,48308766.97,39812045.12,28570499197.20,36708103868.18,2939929309.62,939190270.91,1664585636.95,1198702480.59,1613958310.51,1598519682.01,905124952.62,1236378764.80,950962536.07,1501974124.83,1257911891.27,1013780276.60,1024569898.53,-1345661746.06,1024510485.00,1353658584.56,1393970917.41
1030718999,2019,5,13852206.09,11992579.19,53770404.55,15979777.40,25942420.80,9842961.98,27002502225.18,36774962691.64,826492432.62,1420350255.32,1306872946.36,1005975043.29,1456137390.03,1243137083.72,1337048438.74,1280771263.19,1332444035.02,1699864291.82,1755076110.50,1094509543.20,1580830852.31,-1140549005.68,1332363682.67,1376138642.69,1417810586.80
7430287259,2019,5,38817489.80,40654024.80,53993216.80,32297636.95,47492009.60,22243089.72,30109514150.46,36161221564.02,3075044199.34,972249106.68,1481297938.44,1763620044.22,935150217.77,950211190.90,976258398.90,979237735.16,1042032198.13,1165377185.29,1465702298.72,1242960638.76,1096086345.81,1237938337.20,1072942706.05,1025536882.97,999478457.02
7430120299,2019,5,47748699.02,28704395.24,51586407.74,12729628.88,35420161.07,46271312.66,30996133013.38,36649611184.32,1940378076.63,1287843373.49,1181959402.52,1640794694.60,1463490313.82,1638779512.23,1300450141.94,1794823807.67,1165683215.48,1744063045.92,1581129384.57,1630183571.15,958070385.08,1760918695.55,1461630325.94,922368329.90,1561821612.93
71530004X9,2019,5,52144548.13,54404739.54,21710527.10,15088749.84,30607849.28,45584474.97,28559288097.58,36444897599.76,2165392994.89,920824409.97,1197894898.84,1516970560.42,1621745492.55,1692499744.08,1777681734.78,985762180.78,1729944418.26,1164123881.81,1276530461.13,1297231350.06,1131966043.70,-1595227300.86,1478151257.88,1285449053.27,1288699830.81
1244832780,2019,5,21164823.07,14948587.08,28312736.35,38452421.12,52555045.68,29144551.70,28967014646.93,36020776055.08,2275235192.56,1464479448.52,967665399.03,1299761722.63,1317261792.68,1299833279.86,1400657296.44,1327417398.35,1770675755.57,956128991.39,1542329838.52,1363525851.29,1245669537.75,1426413938.75,1192022757.42,1386310703.63,1653482566.61
7765904829,2019,5,18327627.99,10926363.77,23181389.20,43109690.11,12545279.62,47723664.64,28801633576.61,36591965397.86,2942119324.38,1301736247.24,1035459161.39,1207979771.62,1705626036.80,1525872105.01,1674284398.67,1187801764.83,1697017187.52,1798862623.60,1458713367.67,1643921958.33,1421789398.86,-1556441308.49,1005456006.83,1054571210.69,1735306630.29
7025003680,2019,5,12666384.15,14410765.76,47900777.10,49945582.54,34613296.13,14432261.68,27658208395.11,36583423294.75,3028418643.03,1179246550.65,1280306119.57,1026186573.88,1318190611.99,926627079.55,1743668000.03,1173233829.36,972913672.39,1296085129.01,1076570978.58,1609671630.94,1159337203.97,1376154115.53,1068017136.96,1747500632.61,1240633487.80
42851028X0,2019,5,26915022.62,10132411.45,53063324.06,25739267.57,50651427.87,53055203.97,28731895024.73,36121049383.21,1726349129.21,1668022696.45,986963244.03,1242589812.22,1547585600.26,1332260237.21,1021261887.33,1657037475.50,1299124891.17,1103368927.98,1618282628.79,1648625321.95,1589038268.07,1138170822.35,1602884268.29,1009737749.13,1635877902.06
