0123456789,2016,3,47187805.82,39235695.12,17256553.43,40480570.50,25038780.84,32963127.84,28712268828.47,36545630718.03,291174250.86,1080716606.80,1768531856.77,1656855796.37,917763647.82,936611037.61,1321903138.87,1647087514.37,1537571025.08,1736776819.12,1514012018.04,1165324821.71,1207728387.67,919215837.12,1781189415.28,1329994154.32,1038414139.57
6051206979,2016,3,43363851.31,12418147.27,19879989.39,25404194.11,36615527.54,53582682.07,28933120173.83,36088261615.20,2785883343.36,925229613.57,1022506658.88,1338070204.69,1058983323.07,1534031419.60,1425597500.82,1718309156.04,1066520953.59,1350262125.95,1660431560.56,1154683994.32,1017676245.06,1667452462.40,1541552987.85,1797650593.51,1229263412.63
2449764139,2016,3,38191681.92,53477899.83,18061898.86,40561233.65,20455214.25,38606003.39,28015954869.95,36567386258.67,1734807613.54,1586241422.56,1538482674.40,1620023252.64,1137151843.41,1376424465.20,1624594095.73,1794056445.39,1447705376.91,1052773337.38,977770857.64,1208986442.52,1168665701.19,1567952870.11,1358421852.71,1433679863.06,1161572766.25
1030718999,2016,3,18146377.07,18611170.40,21392958.28,25976568.00,13041924.10,14527313.47,27150186656.59,36148087495.95,2694187777.38,1790644694.62,1094824275.59,1554977586.72,1345589981.61,1537984641.61,1635101425.15,1385312388.05,1394158521.99,1608399194.54,1043018403.94,1474731515.70,1344702339.86,-1161639148.35,912084839.86,951610796.02,1531987831.72
7430287259,2016,3,17107540.65,46165381.81,42325623.60,46193849.79,26351710.52,51179459.14,29026530611.46,36261680879.13,2510011295.51,1340663597.42,1706559351.12,1358960906.77,1086095621.85,1457309046.56,1778364163.03,1333724390.34,1669563415.47,1170570007.63,1774918366.51,1640780456.46,1235136793.01,1147383976.66,915885636.85,1050368487.36,989477624.53
7430120299,2016,3,45787948.98,53089521.59,42709822.50,33344416.13,42301994.05,33603161.48,28867350355.69,36644065347.21,1473714331.88,1467709197.20,1621032786.80,1448704599.94,1454232851.16,1796366785.27,1565173242.29,1493971626.74,948049141.79,1725857666.12,1707960264.01,1493340463.29,1626047663.43,1424152182.51,1198856038.92,1352979540.49,1738763495.69
71530004X9,2016,3,26407837.64,49309915.92,33702350.66,9372126.76,15820701.80,44420129.34,28754551166.84,36071848542.28,891192959.70,952293517.05,1085325087.55,1716534989.57,955046688.63,909817121.21,1187560145.29,1153284563.05,1236008788.20,1188280038.11,1717507880.06,1346775644.57,1673152858.15,-1312505259.46,1016550252.56,1316881558.33,1295427423.44
1244832780,2016,3,50827079.53,39895432.17,30133753.35,48634289.83,17427243.26,42207015.76,30116565819.68,36243933600.43,3145027801.60,1563899852.00,1331464326.41,1570109463.76,1737930318.58,1597500056.20,1732806392.72,1227977732.31,1706638633.18,1520911650.19,1469661116.94,1631957608.02,1122829784.74,-1432752939.51,1285466259.04,1697449778.17,1323040352.73
7765904829,2016,3,41088856.13,54793954.73,17395568.31,38406854.76,33354632.58,40518929.90,27483357988.46,36220660132.67,467814321.98,1023727108.75,1759285393.60,1048392991.75,1593679173.98,1431927527.09,1302549701.50,1335668359.52,1775491091.92,1256155784.61,1227132580.27,1460068616.84,1536851661.03,1367499929.13,1755379162.20,1054346358.04,1549023535.78
7025003680,2016,3,13872878.34,18222877.65,19853760.42,19679246.74,32440497.43,10432783.72,27435956272.75,36278585512.87,1820486813.01,1690333539.14,1717963809.18,1458099219.35,1572560672.87,1537054874.06,1620450416.31,1744030025.43,1164109272.00,1638840260.09,1290429591.81,1084656646.63,1131979494.80,-990897561.50,1334649097.01,1368469209.62,1231989274.12
42851028X0,2016,3,35654113.31,19312335.19,42171581.68,33511665.89,39297751.72,44663892.25,29884035265.19,36083435986.14,2698507362.86,1284502410.79,1211622300.46,1232424770.34,1508860486.74,905342204.48,1598161843.44,1658470974.34,1550567289.27,1701261199.27,1633921471.67,1379364168.45,1258006538.31,996818694.70,1696680888.55,1374688103.50,1475937087.80
