0123456789,2020,8,22,14071419.44,524019093.31,77428714.03,404043910.52
6051206979,2020,8,22,14399060.62,504557849.55,83306179.94,324118975.62
2449764139,2020,8,22,13312839.31,501965772.18,94968653.37,394040541.86
1030718999,2020,8,22,22861923.96,521376151.48,94285444.93,459628472.10
7430287259,2020,8,22,17180083.96,538195176.21,108321051.21,552135558.06
7430120299,2020,8,22,15940910.48,550154328.15,124510997.54,359826522.23
71530004X9,2020,8,22,21562788.33,535500772.37,109244537.39,505618192.73
1244832780,2020,8,22,20074144.63,587759515.44,111610986.68,338691460.66
7765904829,2020,8,22,10959562.87,583314315.63,97622600.73,442745485.48
7025003680,2020,8,22,6253214.78,556965018.29,130833446.74,542194597.92
42851028X0,2020,8,22,6786570.89,555776588.32,119279225.56,587069766.32
