0123456789,2019,1,30,22067934.56,536642770.31,92903608.28,309133798.23
6051206979,2019,1,30,21214381.34,577531183.45,128524548.17,582627866.90
2449764139,2019,1,30,15806793.22,599352513.38,132767472.21,433565061.45
1030718999,2019,1,30,10064716.53,585218816.34,93224132.50,526630999.21
7430287259,2019,1,30,21166343.78,510153563.37,85400465.34,391040543.98
7430120299,2019,1,30,25279425.27,551957527.59,133883654.94,555089168.97
71530004X9,2019,1,30,10481320.24,538470363.53,130679560.73,550774354.61
1244832780,2019,1,30,9239426.58,514655248.74,122664893.59,501263905.53
7765904829,2019,1,30,9375285.62,580910376.37,79702698.69,403208187.55
7025003680,2019,1,30,7233625.83,522792049.71,127644988.69,376323506.39
42851028X0,2019,1,30,24039223.23,539560761.16,77586960.94,444341604.92
