0123456789,2021,2,10,15849477.43,554272046.89,81491329.45,439812833.38
6051206979,2021,2,10,13482279.82,571009987.74,93659074.16,560024956.37
2449764139,2021,2,10,7931624.21,536840327.87,129191397.21,415572275.51
1030718999,2021,2,10,14208156.51,584412019.36,133278608.19,551452644.67
7430287259,2021,2,10,24211617.34,552224691.51,133270736.88,552763759.74
7430120299,2021,2,10,16475106.31,506284268.30,101881711.21,411697718.67
71530004X9,2021,2,10,16917464.40,599667029.76,116999773.03,465012931.89
1244832780,2021,2,10,10924878.84,532152147.20,86574590.01,490147415.09
7765904829,2021,2,10,11453056.43,565050023.51,123844329.06,561386485.96
7025003680,2021,2,10,9735062.04,510655648.18,108552973.44,486943521.19
42851028X0,2021,2,10,6485517.79,571113038.62,132366900.22,589877021.24
