0123456789,2020,12,11,12031483.55,553550168.25,126131173.32,512800528.51
6051206979,2020,12,11,17344340.43,523147169.46,91049588.31,401462549.28
2449764139,2020,12,11,10761383.82,598891102.25,127166485.75,552660423.29
1030718999,2020,12,11,9718444.47,509712295.27,84812786.77,310063310.24
7430287259,2020,12,11,26724750.22,589592664.32,130529537.99,490869636.64
7430120299,2020,12,11,12428049.79,594404068.08,131106201.97,556440672.73
71530004X9,2020,12,11,26989335.34,522831024.64,77132706.82,517640095.74
1244832780,2020,12,11,6177459.68,528098055.12,132029091.48,559598778.26
7765904829,2020,12,11,23898934.87,501267124.32,126699466.68,330616279.75
7025003680,2020,12,11,9318905.61,502174217.88,85012799.55,305176810.74
42851028X0,2020,12,11,16562531.12,590695639.46,116743098.14,432789702.77
