0123456789,2019,4,24,8023228.20,545834086.77,101419102.51,381331172.43
6051206979,2019,4,24,15658886.66,535977636.19,120825159.52,519356682.32
2449764139,2019,4,24,10568664.64,587123250.37,81195178.22,372882734.76
1030718999,2019,4,24,10242645.10,559157725.29,112990877.63,366608687.41
7430287259,2019,4,24,22419212.83,525167307.48,132794859.44,465997151.82
7430120299,2019,4,24,6326541.44,536577074.67,91600185.58,498214409.04
71530004X9,2019,4,24,8098685.14,543315211.04,124296157.78,426301125.11
1244832780,2019,4,24,23862997.66,564398729.61,130755578.16,544567112.81
7765904829,2019,4,24,16529136.16,538406590.09,83574977.84,400685793.79
7025003680,2019,4,24,22161324.38,581934754.54,97270055.94,355712946.62
42851028X0,2019,4,24,19942964.33,533391773.62,101383935.44,378540105.75
