0123456789,2020,6,9,18329493.22,539953541.32,85169318.45,514518978.34
6051206979,2020,6,9,12594616.03,509215632.38,81734826.84,385455810.98
2449764139,2020,6,9,25157847.21,549297488.70,78069381.96,593571926.99
1030718999,2020,6,9,15804055.15,565710014.99,88993374.46,461193824.35
7430287259,2020,6,9,14314273.66,515728965.16,118303575.90,329898776.44
7430120299,2020,6,9,13854486.17,589890300.88,95239127.83,569170620.52
71530004X9,2020,6,9,9822881.45,512040005.64,107903008.39,415728550.04
1244832780,2020,6,9,12152518.78,522746761.88,114574966.68,300848410.37
7765904829,2020,6,9,24888104.06,575237123.03,115308419.55,365691554.74
7025003680,2020,6,9,15433024.29,582408357.30,115209694.44,488604199.62
42851028X0,2020,6,9,20342286.31,582384460.54,94979751.87,317359210.47
