0123456789,2017,3,14,6330634.88,570130197.94,96430271.49,557416461.39
6051206979,2017,3,14,19991246.90,580625316.26,117703193.16,340948499.26
2449764139,2017,3,14,11915200.60,542831671.43,81042621.62,425592137.15
1030718999,2017,3,14,21340359.98,529546158.60,111677266.87,465846436.21
7430287259,2017,3,14,10920048.78,531521961.17,117894515.24,396435497.82
7430120299,2017,3,14,15636504.26,542104750.34,127857477.20,330618377.29
71530004X9,2017,3,14,13539219.89,533240391.36,81285248.34,446570013.48
1244832780,2017,3,14,21491754.95,566199760.37,131893875.97,548011772.91
7765904829,2017,3,14,18662718.91,591145322.10,120944035.52,405014453.21
7025003680,2017,3,14,6162875.53,575232418.05,84832276.27,477561921.15
42851028X0,2017,3,14,18386166.43,532909920.48,107957648.76,436265299.80
