0123456789,2017,6,21,6009456.52,567992773.98,85377010.08,550192292.05
6051206979,2017,6,21,19796203.40,587330811.72,127379950.28,377275410.91
2449764139,2017,6,21,22956192.20,552654385.29,110333861.82,340065432.05
1030718999,2017,6,21,19146885.68,522545225.41,114777240.81,483894110.49
7430287259,2017,6,21,9502338.89,588678464.03,132563733.26,381773664.72
7430120299,2017,6,21,8443772.39,548177802.52,75957410.02,506496212.84
71530004X9,2017,6,21,10439157.89,504419040.16,90115228.81,544327185.24
1244832780,2017,6,21,10117874.54,501299776.66,98273302.15,387104633.09
7765904829,2017,6,21,20560796.81,527757687.78,91449791.91,590231062.38
7025003680,2017,6,21,23373287.88,537208226.94,117935228.78,591879632.62
42851028X0,2017,6,21,15782024.13,584274171.36,92651971.12,367221566.20
