0123456789,2019,4,21,14813608.12,560987968.79,110263536.29,526620469.69
6051206979,2019,4,21,24775341.93,524703262.48,97330271.96,540847528.69
2449764139,2019,4,21,25933778.54,565696256.34,106717457.29,483434509.44
1030718999,2019,4,21,8347254.91,519952883.85,98331929.12,314337722.06
7430287259,2019,4,21,11051691.21,538667303.50,84844895.92,360863609.83
7430120299,2019,4,21,25599218.94,598329888.47,85144198.39,536577083.17
71530004X9,2019,4,21,20927276.10,543874113.24,82054238.59,416081698.42
1244832780,2019,4,21,11203904.98,537026661.98,105910797.42,543456358.69
7765904829,2019,4,21,20113695.13,584678582.26,123544160.64,569592103.38
7025003680,2019,4,21,23046247.73,511061653.59,106097048.37,355567575.98
42851028X0,2019,4,21,16424498.79,520903756.59,124527389.39,431085749.18
