0123456789,2020,9,27,18867112.60,569882270.73,134349443.65,583008916.50
6051206979,2020,9,27,26354185.07,556152519.24,76197675.09,517914060.81
2449764139,2020,9,27,10640926.74,534277553.69,115746345.28,363714556.63
1030718999,2020,9,27,16911805.19,564219619.10,101368269.49,469244626.25
7430287259,2020,9,27,20693193.19,572967238.02,98601527.34,455509777.10
7430120299,2020,9,27,8815106.22,511633896.08,108579141.28,535278805.48
71530004X9,2020,9,27,15944775.69,555934544.66,134735332.33,567127567.51
1244832780,2020,9,27,24489684.85,557316976.00,106192188.67,521658357.60
7765904829,2020,9,27,11386302.66,565277706.69,106883125.72,373450437.22
7025003680,2020,9,27,25923020.81,504532826.90,90262979.22,427949918.40
42851028X0,2020,9,27,11185436.06,561665108.09,133501777.07,434633031.40
