0123456789,2020,11,7,21294571.46,533672964.04,97011712.88,473159836.41
6051206979,2020,11,7,23519814.86,528434891.32,117368404.84,328822854.23
2449764139,2020,11,7,17507428.71,561800082.49,102654129.65,521363522.32
1030718999,2020,11,7,12848120.58,559597496.22,119016609.51,542090787.23
7430287259,2020,11,7,9188662.42,513427338.74,117075501.72,358539034.07
7430120299,2020,11,7,20325244.31,567145970.33,105847056.86,505701502.84
71530004X9,2020,11,7,26732492.25,520346532.39,89756829.40,414401831.52
1244832780,2020,11,7,9264576.27,531579626.51,108082258.51,458286658.88
7765904829,2020,11,7,23948554.59,556987355.50,102284337.28,434601409.09
7025003680,2020,11,7,14190310.14,506054608.25,98165007.81,586460306.11
42851028X0,2020,11,7,17268414.07,507651525.09,130373268.18,495486531.35
