0123456789,2017,2,4,25600390.48,575421204.01,134140554.77,522539075.84
6051206979,2017,2,4,19801162.44,595008370.95,76711438.13,327328486.44
2449764139,2017,2,4,25125364.60,562011032.63,86145057.51,314985681.89
1030718999,2017,2,4,17992278.49,542084785.53,121859078.51,414561738.73
7430287259,2017,2,4,16996471.71,577939601.61,92806911.87,491396753.61
7430120299,2017,2,4,8542561.01,550141504.86,77300797.34,425916631.30
71530004X9,2017,2,4,25069001.58,575987559.14,106434108.49,407447475.85
1244832780,2017,2,4,6331401.29,526607768.25,111417754.45,315314321.15
7765904829,2017,2,4,15285197.23,544471664.64,84410876.56,502228716.45
7025003680,2017,2,4,14960245.11,568527099.92,111333429.24,489263016.15
42851028X0,2017,2,4,14924086.63,580654074.58,95784420.14,553059052.34
