0123456789,2018,1,4,7261100.88,560821812.86,122746039.32,512360634.22
6051206979,2018,1,4,24465420.63,585227940.45,129556915.53,416688318.35
2449764139,2018,1,4,25944428.56,534395462.40,89620960.58,327976230.71
1030718999,2018,1,4,12391437.74,526141507.07,92821763.67,454171543.69
7430287259,2018,1,4,15253336.38,557523436.01,77626496.03,320592092.83
7430120299,2018,1,4,24055582.64,508962910.96,86790194.65,558730729.69
71530004X9,2018,1,4,25184451.61,571138037.91,82238746.65,560315057.02
1244832780,2018,1,4,12201701.32,533635308.93,84752230.13,319575226.29
7765904829,2018,1,4,7780332.72,529402055.95,110073351.52,543793704.29
7025003680,2018,1,4,7162175.14,514269749.78,119763471.83,544155043.67
42851028X0,2018,1,4,26721679.91,590757025.26,86592707.49,364649901.72
