0123456789,2021,2,13,14258051.38,590194751.48,128663529.37,583316263.85
6051206979,2021,2,13,24796077.48,552961938.90,125736404.84,327666227.85
2449764139,2021,2,13,22908938.73,540368320.29,121777014.50,570422529.33
1030718999,2021,2,13,7715982.01,530697575.98,97328304.92,372902461.40
7430287259,2021,2,13,21031442.18,513523785.95,133397420.71,570177936.51
7430120299,2021,2,13,18139482.03,519436637.86,115510411.52,355177130.40
71530004X9,2021,2,13,15790997.65,595785910.60,87957143.80,385359074.28
1244832780,2021,2,13,22600411.49,518433631.16,87499014.45,404357277.81
7765904829,2021,2,13,24283899.96,536328093.50,117940752.62,377370401.58
7025003680,2021,2,13,12208799.49,598899932.52,126922639.31,437636150.58
42851028X0,2021,2,13,18895632.69,521640330.67,129723616.85,415840333.62
