0123456789,2020,7,26,10070843.84,559388530.70,93360776.08,405892395.00
6051206979,2020,7,26,19749456.39,524577410.62,94847849.09,486234531.71
2449764139,2020,7,26,26808486.39,563390355.03,86557145.35,309023593.96
1030718999,2020,7,26,25187201.36,511868488.41,113163265.43,452350767.28
7430287259,2020,7,26,22596478.92,524050590.13,113996929.87,315926436.28
7430120299,2020,7,26,6003148.10,542881692.97,131948678.11,567583132.37
71530004X9,2020,7,26,22090618.28,555426458.72,90175219.56,500071276.13
1244832780,2020,7,26,9688117.05,506576456.41,106137062.71,471895378.75
7765904829,2020,7,26,8904843.50,512775359.32,106376104.64,446635796.64
7025003680,2020,7,26,24117661.95,545141054.89,129048199.85,391445200.59
42851028X0,2020,7,26,16441560.38,566497660.66,129181616.88,595286932.16
