0123456789,2016,1,4,18902643.33,561151653.61,122036867.83,496885729.68
6051206979,2016,1,4,21426638.30,591840428.18,118332787.56,313765068.02
2449764139,2016,1,4,12121844.16,565925369.30,119211468.61,381458439.08
1030718999,2016,1,4,24136670.16,559646024.14,111124456.09,518312791.16
7430287259,2016,1,4,23584645.54,532226221.27,88547623.75,314431390.27
7430120299,2016,1,4,22430748.51,534568485.37,84822734.47,578711720.63
71530004X9,2016,1,4,18987735.14,561189153.94,112515453.95,482201924.55
1244832780,2016,1,4,26708030.49,573566697.73,102845609.67,369285319.01
7765904829,2016,1,4,10147169.27,592892766.18,98168715.91,529207720.98
7025003680,2016,1,4,21347629.48,557247948.24,76435691.81,360408220.06
42851028X0,2016,1,4,6539735.92,522511659.13,126074615.13,341710742.75
