0123456789,2019,6,24,11854210.04,532907928.01,134084961.55,597222432.34
6051206979,2019,6,24,18575976.47,568475050.21,130346491.00,500172313.96
2449764139,2019,6,24,26326567.93,507044598.80,121153314.37,318638656.07
1030718999,2019,6,24,13368387.17,563904786.89,88948408.30,311354462.93
7430287259,2019,6,24,19472805.53,562773618.37,117360030.91,528228783.96
7430120299,2019,6,24,11280916.02,517171910.84,104249614.89,378006056.94
71530004X9,2019,6,24,12858743.62,569600850.36,123322203.98,407035810.60
1244832780,2019,6,24,9812934.29,516036267.66,78522054.31,593857859.72
7765904829,2019,6,24,22318307.92,516218766.95,124099397.38,342523879.10
7025003680,2019,6,24,20611276.88,561793645.66,133734941.37,370544617.48
42851028X0,2019,6,24,26258479.86,556581875.77,100254457.59,305015704.57
