0123456789,2020,10,14,7563280.91,590231345.97,76193451.64,351040321.06
6051206979,2020,10,14,14795248.52,572595010.10,97371064.57,491790149.90
2449764139,2020,10,14,21295521.03,531224069.15,86620083.38,434454708.21
1030718999,2020,10,14,24746813.16,554881515.07,83774890.76,340533999.02
7430287259,2020,10,14,26503583.61,578094743.73,124897947.16,433879933.43
7430120299,2020,10,14,14680558.49,562079143.00,89008863.09,584554116.29
71530004X9,2020,10,14,19212030.45,587229429.12,102782131.36,310652574.77
1244832780,2020,10,14,11666842.88,531592407.95,82231874.02,446776186.32
7765904829,2020,10,14,18546391.05,524417900.69,97032528.69,480408819.53
7025003680,2020,10,14,20459181.46,532281107.76,81869865.85,483792638.72
42851028X0,2020,10,14,22673078.50,585090305.50,86976974.22,540173039.92
