0123456789,2018,3,30,11314217.88,517184341.41,81031533.38,536713747.06
6051206979,2018,3,30,22254836.54,548413849.21,116094962.55,559642174.81
2449764139,2018,3,30,14857588.45,555052539.08,108299371.25,342094666.86
1030718999,2018,3,30,21145535.49,506022952.89,81837582.46,381428998.86
7430287259,2018,3,30,18529595.74,510555325.09,108559289.85,574547078.11
7430120299,2018,3,30,9777566.09,539939120.14,131702113.34,520975906.76
71530004X9,2018,3,30,10522295.79,543247214.62,104319201.72,474181354.50
1244832780,2018,3,30,9334572.53,544586496.54,98251573.16,352874599.54
7765904829,2018,3,30,9596342.77,570188922.04,79394923.41,570344377.31
7025003680,2018,3,30,12107441.57,555911164.78,127677935.15,477553039.66
42851028X0,2018,3,30,15939461.29,580575254.00,78106835.03,454342033.21
