0123456789,2017,2,14,15599009.19,509112588.79,96321301.27,447342743.55
6051206979,2017,2,14,11213560.15,562830516.49,121673929.32,584910825.31
2449764139,2017,2,14,18611234.39,540153979.08,111451889.53,431122543.73
1030718999,2017,2,14,19624973.46,513434987.38,111880515.53,453637368.16
7430287259,2017,2,14,15307133.76,583732297.26,125580891.14,387454263.95
7430120299,2017,2,14,17703160.73,581354691.03,108375197.57,315461365.67
71530004X9,2017,2,14,13894505.18,528758023.11,95986014.41,534655869.31
1244832780,2017,2,14,20874306.43,534906102.17,103804163.91,529774081.54
7765904829,2017,2,14,10965879.11,590315707.56,130232641.80,312474192.24
7025003680,2017,2,14,18686825.08,552382340.32,96238639.65,549501811.94
42851028X0,2017,2,14,19783751.50,593988944.03,123584680.48,388225488.57
