0123456789,2018,2,24,7273724.33,547813266.11,97081372.69,424137574.00
6051206979,2018,2,24,18847733.22,546746634.80,117942144.81,514333931.04
2449764139,2018,2,24,15703477.71,534162447.62,86276916.56,408959143.93
1030718999,2018,2,24,24194779.63,578398274.87,117097085.93,587896053.60
7430287259,2018,2,24,16143140.64,548877042.04,134136501.65,467088627.94
7430120299,2018,2,24,11979444.32,556340743.61,83905000.40,432559034.08
71530004X9,2018,2,24,17763893.57,525855741.61,77223659.63,592454051.65
1244832780,2018,2,24,25517415.10,571587366.70,111798496.19,371310208.18
7765904829,2018,2,24,16526322.79,515518970.13,119439417.87,498010617.10
7025003680,2018,2,24,15688495.53,504676990.03,91319957.24,417227224.53
42851028X0,2018,2,24,16596360.74,599745671.22,81908663.61,420175343.27
