0123456789,2019,5,26,22717707.13,528367208.02,130198096.77,425472381.32
6051206979,2019,5,26,20269881.98,598332638.18,89237193.84,530934860.34
2449764139,2019,5,26,13186464.51,548130509.39,84765131.41,472053320.05
1030718999,2019,5,26,21131176.09,536552919.94,86676212.80,599110284.86
7430287259,2019,5,26,13863647.10,552459269.60,97031727.39,471356826.98
7430120299,2019,5,26,18737941.51,581148018.76,84937324.08,352391021.46
71530004X9,2019,5,26,6254969.32,505973952.01,125814055.87,380248795.55
1244832780,2019,5,26,18241100.64,515471966.59,112156477.37,414818215.66
7765904829,2019,5,26,6157000.47,548275644.51,100090662.57,591966063.54
7025003680,2019,5,26,25978779.90,514179592.01,92841060.65,348354264.31
42851028X0,2019,5,26,14559821.68,595795967.24,128553986.82,347567524.84
