0123456789,2021,1,5,18722592.63,504950114.35,114866478.08,454823283.66
6051206979,2021,1,5,14354867.34,554200984.95,77376267.89,489506203.14
2449764139,2021,1,5,26535292.28,564551760.06,103261740.16,437630436.20
1030718999,2021,1,5,8234206.38,523040225.46,77374221.68,593018258.40
7430287259,2021,1,5,19988883.50,586422260.36,89143007.17,421803358.36
7430120299,2021,1,5,15363131.84,565180489.17,86325382.70,589441081.42
71530004X9,2021,1,5,15076470.73,568915218.73,115689014.07,324671909.90
1244832780,2021,1,5,15334212.14,542385937.08,113427579.74,470591988.61
7765904829,2021,1,5,8125443.53,592218119.65,94560761.71,592215758.75
7025003680,2021,1,5,8424264.96,522997785.11,77606439.52,592587141.40
42851028X0,2021,1,5,19681168.55,569357708.70,89089313.39,476158215.65
