0123456789,2017,9,15,25813139.66,565232653.13,126998009.75,315170422.03
6051206979,2017,9,15,15010513.41,559412714.17,93365010.71,549232629.33
2449764139,2017,9,15,17419394.64,590274022.22,131278314.99,314909708.79
1030718999,2017,9,15,23986715.22,549134771.53,129083447.91,477842038.74
7430287259,2017,9,15,25553597.75,574380887.56,129435168.11,404861905.36
7430120299,2017,9,15,25333395.09,588711334.03,78413448.36,369197191.17
71530004X9,2017,9,15,8213334.70,550452160.62,111082110.07,421425183.39
1244832780,2017,9,15,7379505.39,521625131.74,84945418.75,456223057.54
7765904829,2017,9,15,21676927.45,568652203.05,103265424.29,563287016.18
7025003680,2017,9,15,14828077.90,562801796.04,83830789.64,490677445.30
42851028X0,2017,9,15,23475753.81,520790424.75,127707962.50,501967847.39
