0123456789,2019,10,7,7668632.49,599081280.77,111771055.04,554861168.62
6051206979,2019,10,7,13771628.77,577195509.94,106764597.63,316245233.44
2449764139,2019,10,7,22441062.00,538416780.51,110967005.64,314050552.62
1030718999,2019,10,7,16147312.09,520900331.62,115306985.13,441815603.28
7430287259,2019,10,7,26167927.28,571354821.31,108652221.17,326884190.66
7430120299,2019,10,7,22932350.96,574477515.87,101822258.28,441791629.03
71530004X9,2019,10,7,17193372.80,594880062.76,89866968.21,463914819.76
1244832780,2019,10,7,8122543.50,520947720.18,133025154.24,532138549.57
7765904829,2019,10,7,18664314.13,551571220.33,82111783.72,569833072.54
7025003680,2019,10,7,15312882.18,506461537.54,132746137.00,559256954.15
42851028X0,2019,10,7,25434782.13,563082674.20,88538776.06,362224208.77
