0123456789,2019,2,20,20426526.95,556549743.17,125684671.28,338714963.25
6051206979,2019,2,20,23522892.82,599550681.34,120177489.90,358180559.09
2449764139,2019,2,20,17499203.76,586920249.32,94239042.32,560089178.14
1030718999,2019,2,20,25472908.80,561360070.22,85489701.98,559106926.51
7430287259,2019,2,20,22651188.52,563888347.23,80323160.07,517465029.58
7430120299,2019,2,20,23019066.12,578058275.14,120203976.85,598880839.63
71530004X9,2019,2,20,17474409.12,584571354.49,92253502.67,591858836.74
1244832780,2019,2,20,6649865.72,590055268.52,120182108.80,592190010.31
7765904829,2019,2,20,7498310.29,523155322.17,119247561.80,449976957.96
7025003680,2019,2,20,16636795.11,570035200.86,102340680.86,321957321.09
42851028X0,2019,2,20,13351652.10,538073254.30,88965218.36,430932152.27
