0123456789,2017,4,19,8767758.72,591408417.69,128374726.10,457211899.61
6051206979,2017,4,19,12663176.38,588887469.03,127503587.92,378507604.06
2449764139,2017,4,19,12152575.06,519503520.44,102955622.60,318673419.36
1030718999,2017,4,19,16168371.92,552271710.98,101479304.00,321244146.12
7430287259,2017,4,19,18053879.16,534316736.85,77539044.27,422328868.43
7430120299,2017,4,19,11501986.27,582435930.67,99224712.27,483546295.97
71530004X9,2017,4,19,23353075.21,561209688.46,82981903.26,449593962.90
1244832780,2017,4,19,9855892.22,557110674.66,80859185.02,406730153.09
7765904829,2017,4,19,16525043.51,526583703.34,106744309.68,375662209.62
7025003680,2017,4,19,21748948.26,525030264.45,124337715.56,320098265.68
42851028X0,2017,4,19,13865343.50,572614792.20,105839001.62,451999639.20
