0123456789,2017,3,6,16710666.13,582651826.78,113455084.76,523530175.06
6051206979,2017,3,6,26184016.30,506762727.96,93604023.53,476304142.46
2449764139,2017,3,6,10793319.84,529579303.07,134548510.29,591683931.77
1030718999,2017,3,6,23377576.73,518868585.23,92080877.59,544414626.90
7430287259,2017,3,6,14502497.27,551119367.62,103443900.47,599248089.55
7430120299,2017,3,6,13173504.21,587867240.32,93063069.45,303871518.02
71530004X9,2017,3,6,19598541.80,544619550.27,92042593.85,576519517.05
1244832780,2017,3,6,10288918.55,561346460.20,134890419.44,459896991.64
7765904829,2017,3,6,20627619.56,560271490.83,109126617.40,354075362.76
7025003680,2017,3,6,25359096.99,500698500.87,134026789.64,477521148.12
42851028X0,2017,3,6,16501060.27,531355977.67,86586422.64,435450079.25
