0123456789,2016,10,13,14189709.59,504289150.76,88838985.56,319165005.49
6051206979,2016,10,13,17973816.02,543314044.59,75345566.91,489892121.01
2449764139,2016,10,13,8954561.29,576675142.95,97264859.85,538266184.05
1030718999,2016,10,13,10645951.86,500716930.90,77263773.68,494295579.47
7430287259,2016,10,13,26073399.37,543178956.63,134759528.42,472742735.88
7430120299,2016,10,13,8654067.81,528818481.08,82872215.16,331795652.25
71530004X9,2016,10,13,10463556.16,525975918.36,103128143.06,458113219.57
1244832780,2016,10,13,16836099.04,536478444.97,100669629.70,364601570.51
7765904829,2016,10,13,15378620.00,541891277.45,95452671.51,412464483.36
7025003680,2016,10,13,9692107.14,570133562.65,98568356.32,510217095.91
42851028X0,2016,10,13,9283151.80,547730841.33,87312212.30,416460795.88
